index,axis-0,axis-1
110.0,3000.9108651321285,4594.644312426055
111.0,2943.5173010987655,4562.268455791851
112.0,2839.0315819611046,4454.839476960171
113.0,2822.843653644002,4357.711907057557
114.0,2734.5458628234437,4253.226187919896
115.0,2696.283486801202,4153.1553583232635
116.0,2666.8508898610157,4022.1803019394356
117.0,2662.436000319988,3929.467621577849
118.0,2690.396967413165,3836.7549412162625
119.0,2755.148680681574,3708.7231445264533
120.0,2627.1168839917646,3773.4748577948626
121.0,2525.5744245481224,3849.9996098393467
122.0,2396.0709980113033,3833.8116815222443
123.0,2268.0392013214937,3792.6060458059837
124.0,2126.7627360086003,3735.212481772621
125.0,1986.3168236274814,3758.8688560245546
126.0,1869.285590143908,3776.9165014073833
127.0,1710.0637080624265,3806.2468481066035
128.0,1542.4617269240248,3818.816996691983
129.0,1462.850785883284,3823.007046220444
130.0,1131.8368731349406,3751.776204236623
131.0,851.103554728118,3563.2239754559214
132.0,511.70954292285467,3274.1105579921787
133.0,293.82696744293264,3035.2777348699565
134.0,67.56429290609049,2909.576249016155
135.0,-58.13719294771067,2741.9742678777534
136.0,71.7543424345505,2461.240949470931
137.0,230.97622451603206,2322.9693150317494
138.0,524.2796915082348,2293.638968332529
139.0,813.3931089719778,2247.548423519469
140.0,1140.2169721918608,2138.6071357795076
141.0,1404.1900924848433,2025.4757985110866
142.0,1672.353262306286,1941.6748079418858
143.0,2409.801915380171,1660.9416174052274
144.0,2606.734243217793,1480.7694876814455
145.0,2916.797908323836,1455.6291905106852
146.0,2992.218799836117,1422.1087942830047
147.0,3080.2098399337774,1338.307803713804
148.0,3272.9521182429394,1384.3983485268643
149.0,3423.793901267501,1405.3485961691647
150.0,3591.3958824059027,1363.4481008845644
151.0,3779.9481111866044,1271.2670112584435
152.0,3989.4505876096064,1179.0859216323227
153.0,4186.382915447228,1082.7147824777414
154.0,4316.274514764571,1015.6739900223811
155.0,4521.586941659112,881.5924051116599
156.0,4689.188922797514,772.651117371699
157.0,4835.840656293615,642.7595819894377
158.0,5062.103330830458,512.8680466071764
159.0,5263.22570819654,420.6869569810556
160.0,5502.058531318762,387.16656075337505
161.0,5703.3422852180865,398.8696022414463
162.0,5913.5722691174915,396.63311305102707
163.0,6208.788842252826,387.68715628935024
164.0,6490.586480245645,396.63311305102707
165.0,6714.235399287565,407.81555900312287
166.0,6837.242304760622,372.0317319564158
167.0,6928.938361567808,372.03173195641534
168.0,7029.580375136672,421.23449414563765
169.0,7157.060258990567,423.47098333605686
170.0,7244.283337416915,479.3832130965368
171.0,7315.85099151033,564.3698023324664
172.0,7438.857896983385,606.8630969504313
173.0,7602.121607883987,595.6806509983353
174.0,7734.07447011872,597.9171401887545
175.0,7872.73679992471,665.0118159013305
176.0,8000.216683778604,758.9443618989367
177.0,8138.879013584595,812.6201024689976
178.0,8308.852192056456,922.2080386734219
179.0,8481.061859718735,1009.4311170997705
180.0,8653.271527381014,1125.728555001569
181.0,8879.156935613353,1237.5530145225289
182.0,9131.880214130722,1387.3977902806153
183.0,9371.184557505578,1521.5871417057672
184.0,9592.59698735708,1604.3372417512776
185.0,9847.55675506489,1725.1076580339147
186.0,10024.239401108009,1823.5131824123596
187.0,10142.773328200226,1850.3510526973898
188.0,10203.158536341545,1854.8240310782282
189.0,10272.489701244542,2009.141785217153
190.0,10312.746506672089,2145.567625832724
191.0,10415.625009431375,2221.608258306977
192.0,10489.429152715209,2311.067825923745
193.0,10560.996806808625,2391.581436778836
194.0,10632.56446090204,2460.9126016818313
195.0,10677.294244710425,2514.5883422518923
196.0,10722.02402851881,2521.2978098231497
197.0,10782.409236660129,2586.1559963453064
198.0,10802.537639373899,2465.3855800626698
199.0,10786.882215040963,2288.702934019553
200.0,10827.139020468505,2047.1621014542795
201.0,10925.544544846945,1874.952433792001
202.0,10985.929752988233,1834.6956283644552
203.0,11164.84888822177,1821.27669322194
204.0,11307.984196408599,1870.4794554111622
205.0,11410.862699167881,1930.8646635524806
206.0,11448.883015405008,1863.7699878399046
207.0,11549.525028973872,1707.2157445105609
208.0,11656.876510114007,1602.1007525608582
209.0,11800.011818300836,1512.6411849440901
210.0,11936.437658916406,1436.6005524698373
211.0,12005.768823819402,1387.397790280615
212.0,12061.68105357988,1338.1950280913927
213.0,12137.721686054121,1351.6139632339082
214.0,12278.62050505053,1362.7964091860044
215.0,12464.249107855325,1378.4518335189387
216.0,12678.952070135569,1365.0328983764234
217.0,12877.999608082877,1347.1409848530698
218.0,13034.55385141222,1327.0125821392971
219.0,13179.925648789469,1340.4315172818124
220.0,13356.608294832587,1313.593655528311
221.0,13493.034135448159,1255.444936577412
222.0,13591.439659826603,1257.6814257678311
223.0,13694.318162585885,1302.4112095762148
224.0,13824.034535630199,1358.3234393366947
225.0,14020.845584387087,1347.1409933845987
226.0,14224.366100715235,1367.2693960983715
227.0,14441.305552185897,1378.4518420504676
228.0,14582.204371182306,1387.3977988121444
229.0,14682.84638475117,1385.1613096217252
230.0,14830.45467131865,1499.2222540673397
231.0,14942.2791308396,1586.4453324936883
232.0,15045.157633598876,1653.5400082062642
233.0,15156.982093119828,1713.9252163475826
234.0,15250.914639117847,1863.7699921056696
235.0,15302.353890497501,1968.8849840553721
236.0,15423.124306780117,2004.6688111020792
237.0,15519.293341967754,2080.709443576332
