index,axis-0,axis-1
0.0,-194.03357358267698,1271.0898386200383
1.0,-149.2153729381792,1456.2084934560073
2.0,-66.39913261682466,1707.5801405490602
3.0,110.92505254184039,1902.441882481659
4.0,276.9435293731048,2074.258114744176
5.0,427.71107877927847,2166.518853933029
6.0,650.4870099913858,2220.525140287479
7.0,835.0084883690909,2265.5303789161876
8.0,1003.7781332267477,2310.535617544896
9.0,1188.2996116044528,2348.7900703792984
10.0,974.5247281180871,2375.7932135565234
11.0,853.0105838205741,2418.5481902537967
12.0,747.2482730431091,2495.057095922601
13.0,672.98962930574,2580.5670493171474
14.0,648.2367480599503,2650.3251691916457
15.0,652.737271922821,2742.585908380498
16.0,672.98962930574,2819.094814049303
17.0,648.2367480599503,2900.1042435809777
18.0,650.4870099913858,2960.861315729735
19.0,600.9812474998064,3026.1189117413624
20.0,544.7246992139205,3118.3796509302147
21.0,531.223127625308,3230.8927475019855
22.0,513.2210321738246,3320.903224759403
23.0,477.21684127085786,3426.6655355368675
24.0,479.46710320229323,3532.427846314333
25.0,490.71841285947045,3638.190157091798
26.0,549.2252230767915,3707.9482769662964
27.0,571.7278423911457,3757.4540394578753
28.0,585.2294139797582,3881.2184456868245
29.0,639.2357003342086,4016.234092900406
30.0,684.2409389629172,4142.24876106079
31.0,747.2482730431091,4272.763953084044
32.0,817.0063929176074,4380.776525792945
33.0,846.2597980262678,4470.787003050362
34.0,889.014774723541,4558.547218376343
35.0,943.0210610779911,4630.555600182277
36.0,1037.5320621982792,4743.068696754048
37.0,1145.5446349071797,4853.331531394384
38.0,1260.3079934103864,4952.343056377544
39.0,1397.5739712279474,5037.8530097720895
40.0,1530.3394251826378,5130.113748960943
41.0,1604.5980689200069,5177.369249521087
42.0,1730.6127370803908,5177.369249521087
43.0,1809.371904680631,5166.11793986391
44.0,1874.6295006922583,5238.1263216698435
45.0,1989.392859195465,5364.140989830227
46.0,2124.4085750815907,5472.153562539128
47.0,2227.92062392762,5510.40801537353
48.0,2365.186601745181,5571.165087522287
49.0,2482.2002221798234,5600.418492630947
50.0,2585.712271025853,5613.920064219559
51.0,2671.2222244203995,5613.920064219559
52.0,2770.2337494035582,5631.922159671043
53.0,2902.999272030793,5631.922159671042
54.0,3033.5144640540475,5618.420588082429
55.0,3164.029656077302,5586.916921042333
56.0,3269.7919668547675,5532.910634687883
57.0,3346.3008725235713,5496.9064437849165
58.0,3377.804539563667,5463.152514813385
59.0,3377.804539563667,5445.150419361902
60.0,3449.812921369601,5388.893871076016
61.0,3578.0778514614203,5307.88444154434
62.0,3636.5846616787417,5260.628940984197
63.0,3676.0991116523546,5215.594884204695
64.0,3765.73551294135,5159.084979044241
65.0,3883.626866810572,5121.086939367384
66.0,4025.8759384213695,5069.448577755245
67.0,4110.64079616205,5029.501920659062
68.0,4169.09931874183,4993.452498401532
69.0,4115.512339710365,5087.960443238842
70.0,4078.4886087431714,5141.547422270307
71.0,4076.5399913238452,5231.183823559302
72.0,4089.206004549464,5328.614694525602
73.0,4131.101279064973,5428.96849162089
74.0,4179.816714548123,5517.630584200223
75.0,4213.9175193863275,5603.369750650567
76.0,4286.016363901388,5729.055574197093
77.0,4324.014403578245,5801.154418712154
78.0,4395.138939383644,5913.199920323399
79.0,4469.186401318031,5984.3244561287975
80.0,4568.565889703657,6052.526065805207
81.0,4646.5105864766965,6107.087353546334
82.0,4728.352518088388,6152.879862900495
83.0,4804.348597442102,6172.366037093755
84.0,4903.728085827727,6192.826519996678
85.0,4974.852621633127,6208.415459351286
86.0,5050.8487009868395,6235.69610322185
87.0,5158.02265904977,6257.130894834436
88.0,5208.686711952245,6262.002438382751
89.0,5288.58002614461,6278.565686447022
90.0,5348.987166143716,6294.15462580163
91.0,5391.856749368888,6313.64079999489
92.0,5450.315271948668,6298.051860640282
93.0,5538.003055818337,6300.97478676927
94.0,5616.92206130104,6320.46096096253
95.0,5707.532771299699,6328.255430639834
96.0,5793.271937750042,6330.20404805916
97.0,5915.060526457916,6320.46096096253
98.0,5964.750270650729,6306.820639027248
99.0,6028.080336778824,6300.000478059607
100.0,6095.30763774557,6300.000478059607
101.0,6189.815582582881,6273.694142898707
102.0,6251.197031291649,6259.079512253762
103.0,6400.266263870088,6252.25935128612
104.0,6731.447637423427,6247.400550941647
105.0,6875.6512188379,6251.051274521761
106.0,6979.696840871126,6232.797656621195
107.0,7114.7736133353155,6227.321571251025
108.0,7206.041702838146,6212.718676930572
109.0,7344.769198882449,6188.988973659836
110.0,7443.338735545506,6157.957823228874
111.0,7498.099589247205,6167.084632179157
112.0,7609.446658440658,6114.149140267515
113.0,7731.74589837445,6084.943351626611
114.0,7870.473394418753,6063.039010145931
115.0,7958.09076034147,6053.912201195648
116.0,8032.930593733791,6019.230327184572
117.0,8071.26319132498,5971.770920643101
118.0,8178.959536938322,5964.469473482874
119.0,8288.481244341718,5958.993388112704
120.0,8429.034102176078,5918.835428731459
121.0,8580.539130750776,5856.773127869534
122.0,8722.917350375192,5791.060103427496
123.0,8850.692675679154,5738.124611515854
124.0,8965.690468452722,5677.887672443985
125.0,9073.386814066062,5623.1268187422875
126.0,9202.987501160082,5564.715241460475
127.0,9380.047594795573,5478.923237327815
128.0,9502.346834729366,5433.2891925764
129.0,9655.677225094121,5349.3225502337955
130.0,9772.500379657744,5294.561696532097
131.0,9942.25902613301,5212.42041597955
132.0,10068.208989646915,5152.183476907681
133.0,10307.33138414433,5040.836630536712
134.0,10453.360327348859,4969.647520724504
135.0,10581.135652652822,4914.886667022805
136.0,10752.719660918145,4834.570748260314
137.0,10856.76528295137,4770.6830856083325
138.0,10986.36597004539,4734.1758498072
139.0,11095.887677448787,4699.493975796126
140.0,11276.598494664391,4573.544012282219
141.0,11373.342669537391,4542.512861851256
142.0,11513.89552737175,4482.275922779388
143.0,11652.623023416054,4414.7375365472935
144.0,11756.66864544928,4341.723064945029
145.0,11875.31716180296,4270.533955132822
146.0,11942.855548035055,4243.153528281972
147.0,11988.489592786469,4219.423825011236
148.0,12116.264918090432,4135.457182668632
149.0,12209.358369383319,4104.4260322376695
150.0,12298.801097096095,4013.1579427348393
151.0,12399.19599554921,3889.0333410109897
152.0,12477.686552521642,3784.9877189777626
153.0,12543.39957696368,3690.0689058948187
154.0,12605.461877825606,3628.006605032894
155.0,12674.825625847756,3553.1667716405727
156.0,12727.761117759399,3449.1211496073456
157.0,12742.364012079852,3335.9487186238357
158.0,12749.665459240076,3270.235582770556
159.0,12742.36401207985,3162.539237157216
160.0,12704.03141448866,3085.8740419748383
161.0,12689.428520168207,2987.304505311781
162.0,12694.904605538377,2917.94075728963
163.0,12751.490821030133,2981.828419941611
164.0,12782.521971461094,3074.9218712344987
165.0,12835.457463372737,3144.2856192566496
166.0,12895.694402444604,3182.618216847839
167.0,13025.295089538624,3182.618216847839
168.0,13126.429411163119,3216.766599123017
169.0,13202.938316831922,3216.766599123017
170.0,13299.699579883645,3169.5110985628726
171.0,13380.709009415314,3135.757169591342
172.0,13547.228392341536,3038.9959065396188
173.0,13713.747775267757,2928.7330718992825
174.0,13875.766634331108,2789.216832150286
175.0,14006.281826354363,2593.444044115404
176.0,14132.296494514747,2489.931995269374
177.0,14265.061948469436,2228.9016112228646
178.0,14334.820068343935,2073.63353795382
179.0,14339.320592206805,1909.3644169590339
180.0,14321.31849675532,1758.5968675528602
181.0,14307.816925166708,1731.593724375635
182.0,14109.793875200392,1499.8167454377858
183.0,13972.527897382832,1371.5518153459664
184.0,13668.742536639049,1115.021955162328
185.0,13475.220010535602,1000.258596659121
186.0,13272.696436706414,889.9957620187852
187.0,13103.926791848757,761.7308319269655
188.0,12995.914219139857,691.9727120524674
189.0,12939.65767085397,680.7214023952902
190.0,12845.146669733682,691.9727120524674
191.0,12692.128858396074,721.2261171611278
192.0,12561.613666372814,725.726641023999
193.0,12444.600045938181,707.7245455725154
194.0,12401.845069240908,705.4742836410799
195.0,12345.588520955022,741.4784745440468
196.0,12296.082758463443,813.4868563499804
197.0,12242.076472108993,905.7475955388329
198.0,12185.819923823106,989.007287001944
199.0,12122.812589742914,1018.2606921106044
200.0,12026.051326691188,907.9978574702684
201.0,11915.788492050851,824.7381660071576
202.0,11825.778014793434,730.2271648868698
203.0,11720.015704015968,662.7193069438069
204.0,11512.99160632391,444.44389959457044
205.0,11359.973794986301,327.4302791599282
206.0,11182.203102402902,223.91823031389868
207.0,11074.190529694002,145.1590627136586
208.0,10984.180052436584,79.90146670203126
209.0,10916.672194493522,28.145442279016606
210.0,10858.1653842762,-16.859796349692033
211.0,10507.124522972274,-295.892275847685
212.0,10462.119284343566,-354.39908606500614
213.0,10430.615067923114,-379.1519673107957
214.0,7739.388709580377,-381.90525975302626
215.0,7690.103941248849,-356.3501946922331
216.0,7620.740193226697,-285.1610848800253
217.0,7576.931510265338,-226.74950759821377
218.0,7482.012697182395,-215.79733685787414
219.0,7388.919245889508,-208.49588969764773
220.0,7328.682306817639,-171.98865389651564
221.0,7266.620005955715,-139.132141675497
222.0,7226.46204657447,-124.52924735504416
223.0,7168.050469292656,-67.94303186328898
224.0,7102.337444850618,-15.007539951647232
225.0,6383.144899568313,295.30396435797684
226.0,6284.575362905257,348.2394562696186
227.0,6231.639870993616,386.5720538608075
228.0,6144.022505070898,428.5553750321096
229.0,6058.230500938237,477.84014336363816
230.0,5983.390667545917,523.4741881150533
231.0,5919.503004893935,565.4575092863554
232.0,5848.3138950817265,596.4886597173179
233.0,5744.2682730485,671.3284931096389
234.0,5433.956768738876,981.639997419263
235.0,5402.925618307913,1036.4008511209615
236.0,5348.1647646062165,1045.5276600712443
237.0,5275.1502930039505,1056.479830811584
238.0,5220.389439302253,1087.5109812425464
239.0,5167.453947390611,1136.795749574075
240.0,5151.0256912801015,1136.795749574075
241.0,5116.343817269026,1217.111668336566
242.0,5045.154707456818,1286.475416358717
243.0,4977.616321224723,1368.6166969112649
244.0,4928.331552893194,1416.0761034527366
245.0,4842.539548760534,1472.6623189444915
246.0,4809.683036539514,1487.2652132649444
247.0,4742.14465030742,1490.9159368450576
248.0,4733.0178413571375,1395.9971237621141
249.0,4736.66856493725,1333.9348229001891
250.0,4743.970012097478,1286.4754163587177
251.0,4749.446097467648,1167.8269000050377
252.0,4785.95333326878,1074.7334487121507
253.0,4815.1591219096845,972.5131884689799
254.0,4827.93665444008,870.2929282258099
255.0,4833.412739810249,771.7233915627528
256.0,4806.032312959402,702.3596435406016
257.0,4764.0489917881,651.2495134190167
258.0,4397.151049164237,326.33511478893956
259.0,4351.517004412822,297.12932614803367
260.0,3730.8939957935727,134.672126832995
261.0,3661.5302477714213,96.33952924180608
262.0,3575.73824363876,68.95910239095747
263.0,3478.99406876576,17.848972269372098
264.0,3342.091934511514,-2.2300074212507752
265.0,3137.6514140251734,-46.038690382609275
266.0,2506.076234665586,-51.51477575277954
267.0,2345.444397140605,3.24607794891881
268.0,912.5354197989744,291.65324077786386
269.0,779.2840091248418,340.9380091093924
270.0,660.635492771162,421.2539278718832
271.0,560.2405943180484,488.792314103978
272.0,461.67105765499133,591.0125743471483
273.0,304.68991585731214,737.0414896988666
274.0,-60.382442154010164,972.5131606161693
275.0,-142.5237227065577,1098.4631241300754
276.0,-179.03095850769,1187.9058518428496
