index,axis-0,axis-1
139.0,14208.124732829976,5771.756301802193
140.0,14498.898356586373,5624.024541345312
141.0,14820.15631186562,5471.602883731071
142.0,15010.09714673875,5349.665557639679
143.0,15256.316747500216,5223.038334390925
144.0,15387.633867906332,5119.860596928977
145.0,15617.438828617032,5000.268219416265
146.0,15774.550383388636,4906.4702762690395
147.0,15999.665446941975,4810.327384543134
148.0,16184.916384657745,4674.320366979658
149.0,16393.616808160317,4521.898709365417
150.0,16616.38692313498,4336.6477716496465
151.0,16792.25806653603,4116.222605253668
152.0,16963.439312779712,3785.5848556596993
153.0,16972.819107094434,3630.818249466778
154.0,17012.683232932006,3476.0516432738564
155.0,17000.958490038603,3330.664831395657
156.0,16930.610032678185,3192.3128652534997
157.0,17073.651895977702,3302.52544845149
158.0,17186.209427754373,3384.598648705312
159.0,17312.836651003126,3328.319882816977
160.0,17462.8202306249,3381.1312348840165
161.0,17639.158787638815,3326.206110568207
162.0,17754.790628303683,3297.2981504019917
163.0,17844.40530481895,3470.7459113992854
164.0,17960.037145483813,3566.1421799477966
165.0,18116.140130381376,3592.159344097391
166.0,18280.9155033288,3592.159344097391
167.0,18541.08714482474,3699.1187967123888
168.0,18700.080925738926,3774.2794931445496
169.0,18983.37893536784,3756.934717044819
170.0,19090.338387982836,3678.8832245960375
171.0,19226.20580076405,3467.855115382663
172.0,19304.25729321283,3329.0969065848285
173.0,19217.533412714194,3138.304369487806
174.0,19099.010776032712,3074.7068571221316
175.0,18948.68938316839,3031.3449168728084
176.0,18873.52868673623,2912.8222801913244
177.0,18809.931174370555,2756.71929529376
178.0,18691.40853768907,2548.5819820970073
179.0,18567.104308974343,2444.5133254986313
180.0,18463.035652375966,2366.461833049849
181.0,18289.587891378673,2253.720788401608
182.0,18171.06525469719,2314.427504750661
183.0,18087.232170215164,2354.898648983363
184.0,17991.83590166665,2201.68646010242
185.0,18023.63465784949,2100.5085995206655
186.0,17994.726697683273,1961.7503907228304
187.0,17945.58316540071,1898.152878357156
188.0,17824.169732702598,1889.4804903072913
189.0,17783.698588469895,1802.7566098086445
190.0,17705.647096021115,1695.7971571936466
191.0,17598.68764340612,1499.2230280633803
192.0,17491.72819079112,1372.0280033320314
193.0,17373.205554109638,1270.850142750277
194.0,17321.17122581045,1094.5115857363617
195.0,17272.02769352788,1007.7877052377148
196.0,16922.24137551667,848.7939243235287
197.0,16664.960530037355,796.7595960243409
198.0,16439.47844074087,796.7595960243409
199.0,16216.88714746101,816.9951681406917
200.0,16109.927694846012,915.2822327058248
201.0,16049.220978496951,923.95462075569
202.0,15953.82470994844,782.3056159412336
203.0,15838.192869283577,753.3976557750179
204.0,15815.066501150608,831.4491482237995
205.0,15861.319237416552,1002.0061132044716
206.0,15638.727944136692,990.4429291379852
207.0,15650.291128203178,837.2307402570427
208.0,15630.055556086829,684.0185513760998
209.0,15514.423715421966,571.277506727859
210.0,15349.648342474537,530.8063624951571
211.0,15184.872969527109,536.5879545284004
212.0,15022.9883925963,545.260342578265
213.0,14939.197498791102,490.1356108002383
214.0,14782.394543017777,408.17042937327324
215.0,14589.954551841425,326.20524794630865
216.0,14315.549379238108,262.0585842208575
217.0,14016.198281852672,201.47562403570964
218.0,13809.503476515109,269.1859913014632
219.0,13631.31829949997,333.3326550269139
220.0,13435.314604783314,297.6956196238857
221.0,13314.148684413016,283.44080546267514
222.0,13171.600542800903,279.8771019223723
223.0,13082.507954293333,222.8578452775273
224.0,12900.75907373789,190.7845134148015
225.0,12719.010193182447,212.16673465661825
226.0,12537.261312627003,276.31339838206895
227.0,12422.468145058716,280.4917169605094
228.0,12345.084841962256,285.1816141178708
229.0,12164.523801403848,289.8715112752318
230.0,12021.481938104329,266.42202548842556
231.0,11915.959252063702,92.89583066605906
232.0,11840.92089754592,-31.386444004014265
233.0,11620.495731149944,-106.42479852179417
234.0,11470.419022114382,-148.63387293804544
235.0,11360.206438916393,-141.59902720200375
236.0,11233.57921566764,-43.111186897417156
237.0,10828.967480906966,-38.652610713254944
238.0,10586.635640166376,100.33182735855507
239.0,10379.940834828813,203.67923002733642
240.0,10208.883064894277,303.46292915581535
241.0,10162.55491887034,374.7369999618718
242.0,9923.786781670051,663.3969867264
243.0,9788.366047138545,763.1806858548789
244.0,9660.072719687643,877.2191991445693
245.0,9538.906799317347,952.0569734909286
246.0,9456.941617890383,994.8214159745621
247.0,9335.775697520086,923.5473451685057
248.0,9211.046073609488,773.8717964757875
249.0,9061.278417803633,637.3969541871845
250.0,8895.78967902991,504.2450954037297
251.0,8756.931312012879,420.5496413112721
252.0,8616.170775584655,363.48455897550593
253.0,8365.084413307282,295.00646017258646
254.0,8098.780695740373,285.49561311662546
255.0,7963.726667545725,234.1370390144357
256.0,7765.901048781735,201.80015902416812
257.0,7579.488446484898,163.7567708003237
258.0,7402.586691244022,169.46327903390033
259.0,7237.0979524703,186.58280373463026
260.0,7115.359110153999,194.1914813793992
261.0,6919.4356608012,171.36544844509262
262.0,6750.142583205094,148.53941551078606
263.0,6514.27357621726,135.22422963244048
264.0,6329.763143331615,131.41989081005613
265.0,6109.111491633318,118.10470493171056
266.0,5909.383703458136,120.00687434290285
267.0,5715.362423516528,118.10470493171056
268.0,5532.7541600420755,133.32206022124842
269.0,5344.439388334047,169.46327903390033
270.0,5163.733294270786,245.55005548158897
271.0,5021.07058843137,331.1476789852384
272.0,4868.897035535994,416.745302488888
273.0,4718.625652051809,525.1689589268442
274.0,4537.919557988548,650.7121400655301
275.0,4427.593964337816,722.9945776908346
276.0,4258.300886741708,789.570507082562
277.0,4096.616486790371,831.4182341287908
278.0,3902.595206848764,858.0486058854816
279.0,3727.5956210190807,844.733420007136
280.0,3632.487150459471,839.0269117735595
281.0,3541.183018722245,837.1247423623672
282.0,3364.2812634813695,823.8095564840218
283.0,3255.8576070434133,795.2770153161384
284.0,3113.1949012039972,791.4726764937541
285.0,2913.4671130288143,791.4726184441503
286.0,2620.5330237052135,762.9400772762673
287.0,2445.5334378755297,759.1357384538827
288.0,2331.4032732039973,755.3313996314984
289.0,2186.8383979533887,785.7661102105736
290.0,2011.8388121237053,827.6138372568024
291.0,1935.75209372562,840.9290231351479
292.0,1931.9477549032358,770.5487549210361
293.0,1852.0566396331628,707.777164351693
294.0,1648.5245126355958,671.6359455390409
295.0,1465.9162491611435,654.516420838311
296.0,1260.4819527523846,637.396896137581
297.0,1037.9281316428956,625.9838796704278
298.0,902.8741614978521,624.0817102592359
299.0,712.6572203786309,629.7882184928126
300.0,558.5814980720615,625.983879670428
301.0,406.4079451766845,633.5925573151969
