index,axis-0,axis-1
207.0,10834.357109826853,1420.930735091646
208.0,10740.72041662593,1383.8662106996142
209.0,10670.492896725238,1323.3925130073515
210.0,10602.216141266232,1305.8356330321783
211.0,10533.939385807225,1307.7863974738643
212.0,10457.859572581474,1276.57416640689
213.0,10389.582817122468,1262.9188153150888
214.0,10301.798417246588,1253.1649931066593
215.0,10200.35866627893,1231.7065842481143
216.0,10163.294141886898,1220.001997597999
217.0,10128.18038193655,1171.2328865558516
218.0,10036.494453177314,1143.922184372249
219.0,9944.808524418077,1138.0698910471913
220.0,9794.599662408262,1163.4298287891083
221.0,9652.193858165192,1180.986708764281
222.0,9513.689582805493,1220.001997597999
223.0,9390.791422979282,1268.7711086401464
224.0,9295.203965336674,1348.752450749268
225.0,9191.813449927322,1411.1769128832166
226.0,9109.881343376514,1498.961312759082
227.0,9055.25993900931,1555.5334815679726
228.0,9010.392356850534,1643.3178814438384
229.0,8975.278596900189,1707.6931080194727
230.0,8977.229361341875,1576.9918904265178
231.0,8932.361779183098,1413.1276773249028
232.0,8856.281965957349,1202.4451176228263
233.0,8770.44833052317,1052.2362556130124
234.0,8596.830295213125,853.258282561051
235.0,8352.984740002388,716.7047716430385
236.0,8146.203709183685,617.215844649664
237.0,7951.127265015095,546.9883247489718
238.0,7742.395469754704,478.7115692899656
239.0,7566.8266700029735,431.893222689504
240.0,7418.568572434845,400.68099162252975
241.0,7256.655123774915,344.1088228136389
242.0,7141.560021715448,295.33971177149147
243.0,7053.7756218395825,262.1767162628314
244.0,6907.468288713141,219.25989854574163
245.0,6743.604075611525,203.6537830122545
246.0,6562.182982534738,188.04766747876738
247.0,6468.5462893338145,186.09690303708157
248.0,6277.371374048597,205.6045474539403
249.0,6068.639578788207,240.7183074042864
250.0,5945.741418961995,281.68436067969037
251.0,5768.221854768579,318.74882553911607
252.0,5577.046939483362,365.56717213957745
253.0,5440.493428565349,408.4839898566672
254.0,5366.364379781285,398.73016764823774
255.0,5175.189464496068,468.9576875489299
256.0,5042.537482461426,498.2191541742184
257.0,4915.737793751843,527.4806207995068
258.0,4790.888869483946,570.3974385165964
259.0,4699.202702594284,628.9204312997795
260.0,4580.206071651444,701.0987156421575
261.0,4500.224729542323,796.6861732847663
262.0,4392.932685249599,818.1445821433113
263.0,4236.871529914728,788.8831155180228
264.0,4115.924134530202,822.0461110266829
265.0,3938.4045703367856,878.618279835574
266.0,3801.8510594187733,935.1904486444646
267.0,3636.036081875472,1032.7286707287594
268.0,3460.467282123742,1093.2023684210221
269.0,3310.258420113928,1171.232946088458
270.0,3154.1973838442636,1251.2142212233973
271.0,2925.9579441670135,1378.0139099329804
272.0,2713.3246200232506,1489.2074831090763
273.0,2537.7558202715195,1586.7457051933711
274.0,2332.9255538945004,1705.7423361362105
275.0,2161.2582830261413,1789.625207128704
276.0,2030.5570654331866,1824.73896707905
277.0,1876.4466745400007,1902.7695447464857
278.0,1792.5637886643638,1928.129489929978
279.0,1599.4381089374604,2049.0768853145037
280.0,1388.7555492353838,2152.4674007238564
281.0,1226.8421005754547,2246.1040939247787
282.0,1059.0763585904679,2351.445373775817
283.0,971.2919587146026,2439.2297736516825
284.0,782.067807871071,2593.340164544868
285.0,655.2681191614879,2739.64749767131
286.0,534.3207237769626,2889.8563596811236
287.0,475.7977905263858,3020.5575772740785
288.0,393.86568397557824,3211.732492559296
289.0,356.8011595835463,3385.3505278693406
290.0,345.09657293343093,3512.150216578924
291.0,350.9488662584886,3599.9346164547887
