index,axis-0,axis-1
70.0,4924.917363283953,6064.974975499805
71.0,5053.67562781193,6039.851411689468
72.0,5182.433892339906,5970.761611211042
73.0,5268.796142937939,5907.952701685199
74.0,5364.579729964849,5820.02022834902
75.0,5460.363316991758,5802.747778229414
76.0,5538.874453899061,5804.31800096756
77.0,5648.790045569285,5846.714014897504
78.0,5694.326504975521,5857.705574064526
79.0,5659.781604736308,5969.1913884728965
80.0,5626.80692723524,6093.238984786434
81.0,5628.377149973387,6207.865244671097
82.0,5648.790045569286,6316.210613603174
83.0,5732.011850691028,6419.845314320814
84.0,5848.208333313835,6550.173801586937
85.0,5987.958157008835,6652.238279566431
86.0,6077.46085308316,6726.038748259296
87.0,6203.078672134845,6802.979662428452
88.0,6294.1515909473155,6840.6650081439575
89.0,6438.612082856753,6862.648126478002
90.0,6597.204579409505,6842.235230882104
91.0,6724.393004554496,6839.094785405812
92.0,6884.555723845394,6876.780131121317
93.0,7027.445993016685,6870.499240168733
94.0,7198.600271474605,6843.80545362025
95.0,7360.333213503649,6812.400998857329
96.0,7518.925710056401,6788.847657785138
97.0,7682.228874823591,6766.864539451093
98.0,7807.846693875275,6770.0049849273855
99.0,7925.613399236229,6757.443203022217
100.0,8065.363222931228,6738.6005301644645
101.0,8219.245051269541,6689.9236252819355
102.0,8346.433093059371,6677.361843376767
103.0,8490.89358496881,6671.080952424183
104.0,8602.37939937718,6656.948947780868
105.0,8792.376350692852,6603.561374683903
106.0,8927.415506173413,6564.305806230252
107.0,9059.314216177681,6515.6289013477235
108.0,9172.370253324198,6481.08400110851
109.0,9302.69874059032,6410.423977891938
110.0,9433.027227856443,6377.44930039087
111.0,9531.950493649323,6349.185291104242
112.0,9659.138535439153,6311.499945388738
113.0,9827.15236842078,6237.699476695872
114.0,10015.579096998308,6152.907448835986
115.0,10171.031148074768,6060.264307285368
116.0,10335.904535580106,6011.58740240284
117.0,10549.45482796797,5923.654929066661
118.0,10822.495334894636,5776.592167588888
119.0,11018.004337776103,5685.612730604443
120.0,11219.320538762962,5606.247689830779
121.0,11385.793551117478,5544.304243373284
122.0,11592.916950209725,5447.51760828345
123.0,11850.369399548685,5344.923775088224
124.0,11931.670173024146,5290.723259437917
125.0,11993.61361948164,5253.944338103779
126.0,12092.335987273273,5205.551020558862
127.0,12179.443958854123,5176.515030031911
128.0,12353.258199672924,5104.395518046723
129.0,12434.558973148385,5052.1307350982115
130.0,12581.674658484933,4966.958496219157
131.0,12732.661809225077,4868.236128427526
132.0,12841.062840525692,4794.678285759251
133.0,13042.379041512548,4653.369798528091
134.0,13187.5589941473,4556.583163438257
135.0,13305.6386889569,4473.346657260999
136.0,13379.196531625174,4477.218122664592
137.0,13508.890622645553,4397.853081890928
138.0,13630.841782858744,4262.351792765158
139.0,13746.98574496655,4113.300374726812
140.0,13820.543587634824,3944.8916296704992
141.0,13880.551301390522,3780.3543500177802
142.0,13870.87263788154,3662.274655208181
143.0,13855.386776267167,3613.8813376632634
144.0,13930.880351637237,3642.917328190214
145.0,14060.574442657617,3673.889051418961
146.0,14159.296810449248,3670.0175860153677
147.0,14242.533316626506,3728.089567069269
148.0,14414.813527086413,3730.0252997710654
149.0,14546.443350808582,3639.045862786621
150.0,14654.844382109199,3536.452029591396
151.0,14755.502482602624,3424.179414739439
152.0,14877.453642815824,3308.035452631637
153.0,15007.147733836202,3213.184550243599
154.0,15150.391953769156,3157.0483018914947
155.0,15264.600183175162,3095.1048554340005
156.0,15467.852116863816,3085.4261919250166
157.0,15558.83155384826,3023.4827454675224
158.0,15634.325129218332,2810.552148269885
159.0,15669.168317850666,2618.9146107920124
160.0,15717.561635395585,2415.662677103359
161.0,15746.59762592254,2231.7680704326726
162.0,15752.40482402793,2016.9017405332388
163.0,15700.14004107942,1863.9788570912995
164.0,15632.389396516535,1803.9711433356017
165.0,15574.31741546263,1771.0636874050579
166.0,15523.988365215915,1691.6986466313933
167.0,15465.916384162017,1682.01998312241
168.0,15252.985786964382,1548.4544266984376
169.0,15069.091180293695,1455.5392570121958
170.0,14908.425366044568,1420.6960683798552
171.0,14774.859809620597,1356.8168892205645
172.0,14656.780114810997,1281.323313850493
173.0,14548.379083510383,1232.9299963055755
174.0,14418.684992490003,1242.608659814559
175.0,14303.673919759958,1178.0013557686275
176.0,14109.514902057464,1057.387420529199
177.0,13862.403424981561,957.3661083794291
178.0,13806.509162309632,904.4136490060214
179.0,13627.05916109975,895.5882391104533
180.0,13382.88948732237,907.3554523045441
181.0,13224.032109202151,922.0644687971571
182.0,13109.301780559768,980.9005347676102
183.0,13090.155940457087,1031.8753804438047
184.0,12955.972331359637,959.343699850589
185.0,12647.71268883847,821.5335067234796
186.0,12433.744231088484,712.7359858336558
187.0,12259.668197664767,603.9384649438325
188.0,12114.604836478338,527.7802003209563
189.0,12023.940235736818,516.9004482319738
190.0,11918.769298876656,433.489015549776
191.0,11744.693265452937,306.55857451164866
192.0,11512.591887554647,132.48254108793117
193.0,11374.781694427538,56.32427646505448
194.0,11313.129765923304,30.93818825742892
195.0,11226.091749211446,-12.580820098500226
196.0,11146.306900558908,-45.22007636544731
197.0,11055.642299817388,-59.726412484090815
198.0,10910.578938630955,-88.73908472137691
199.0,10703.86364894029,-128.63150904764552
200.0,10558.80028775386,-121.378340988324
201.0,10466.000709618853,-127.43559338483965
202.0,10323.110440447563,-125.86537064669369
203.0,10222.616185206214,-124.29514790854773
204.0,10156.66683020408,-114.8738114796713
205.0,9856.754287218184,-26.941338143492203
206.0,9822.007918206682,-9.51609220785599
207.0,9729.092748520441,35.00575993346797
208.0,9653.599173150371,89.20627558377555
209.0,9587.784261289282,54.36308695143498
210.0,9529.71228023538,40.81295803885814
211.0,9461.961635672496,77.59187937299544
212.0,9432.925645145548,118.24226611072618
213.0,9394.210991109612,120.1779988125229
214.0,9363.239267880865,155.02118744486324
215.0,9367.110733284459,207.2859703933741
216.0,9370.982198688052,251.80782253469806
217.0,9283.8742271072,271.16514955266507
218.0,9167.730264999398,282.7795457634454
219.0,9055.45776829519,307.9440708868026
220.0,8956.73540050356,313.75126899219276
221.0,8869.627428922708,302.13687278141265
222.0,8865.755963519114,197.6073068843907
223.0,8861.88449811552,81.46334477658888
224.0,8799.941051658026,0.16257130112740015
225.0,8722.511743586158,-34.68061733121317
226.0,8672.182693339444,-50.16647894558673
227.0,8658.632564426867,-92.7525983851142
228.0,8592.81765256578,-117.91712350847115
229.0,8540.552869617268,-96.62406378870742
230.0,8496.030544884952,-83.07393487613058
231.0,8447.637227340034,-30.809151927619723
232.0,8439.894296532848,27.262829126281304
233.0,8453.444425445427,95.01347368916572
234.0,8509.58067379753,125.98519691791284
235.0,8521.19507000831,160.82838555025364
236.0,8472.801752463394,174.37851446283048
237.0,8368.27218656637,201.47877228798416
238.0,8286.97141309091,199.54303958618743
239.0,8205.67063961545,213.0931684987645
240.0,8149.534391263344,201.47877228798416
241.0,8072.105083191476,199.54303958618766
242.0,8015.968834839372,166.6355836556436
243.0,7946.282457574691,162.76411825205037
244.0,7899.8248727315695,187.92864337540732
245.0,7835.945693572278,244.06489172751162
246.0,7756.580652798612,290.52247657063276
247.0,7673.344146621354,317.62273439578644
248.0,7586.2361750405025,317.62273439578644
249.0,7504.9354015650415,307.94407088680305
250.0,7431.3775588967665,302.1368727814129
251.0,7382.984241351849,375.69471544968746
252.0,7301.683467876388,451.1882908197588
253.0,7231.997090611707,526.6818661898301
254.0,7179.732307663196,619.5970358760717
255.0,7117.7888612057,689.2834131407528
256.0,7051.973949344615,780.2628501251975
257.0,6986.159037483527,859.6278908988622
258.0,6910.665462113456,944.8001297779169
259.0,6840.979084848775,991.2577146210376
260.0,6757.742578671517,1029.9723686569716
261.0,6660.955943581682,1045.4582302713452
262.0,6575.783704702627,1045.4582302713452
263.0,6513.840258245133,1055.1368937803288
264.0,6457.7040098930265,1093.851547816263
265.0,6374.4675037157685,1084.1728843072792
266.0,6322.202720767258,1109.3374094306364
267.0,6291.230997538512,1146.1163307647735
268.0,6227.35181837922,1175.152321291724
269.0,6178.958500834302,1163.537925080944
270.0,6118.950787078605,1153.8592615719604
271.0,6097.657727358841,1119.0160729396198
272.0,6097.657727358841,1059.008359183922
273.0,6055.0716079193135,989.3219819192409
274.0,5756.968771842622,648.6330264030219
275.0,5700.832523490519,594.4325107527142
276.0,5613.724551909667,536.3605296988131
277.0,5472.416064678508,478.2885486449122
278.0,5362.079300676096,431.8309638017914
279.0,5255.614002077277,408.60217138023097
280.0,5141.405772671272,393.1163097658574
281.0,5058.169266494014,360.20885383531356
282.0,4967.189829509569,335.0443287119564
283.0,4920.732244666449,309.87980358859943
284.0,4740.709103399356,216.96463390235783
285.0,4661.344062625692,187.9286433754072
286.0,4539.3929024125,168.5713163574403
287.0,4419.3774749011045,151.14972204127002
288.0,4316.78364170588,156.9569201466602
289.0,4243.225799037605,153.08545474306675
290.0,4192.8967487908885,127.9209296197098
291.0,4117.403173420818,164.6998509538471
292.0,4074.817053981291,185.99291067361082
293.0,3995.4520132076264,191.80010877900077
294.0,3912.2155070303684,230.51476281493456
295.0,3827.0432681513134,220.8360993059514
296.0,3767.0355543956157,205.35023769157783
297.0,3676.0561174111704,176.3142471646272
298.0,3581.205215023132,178.24997986642393
299.0,3482.4828472315007,187.92864337540755
300.0,3387.6319448434624,213.09316849876427
301.0,3290.8453097536276,211.15743579696777
302.0,3126.3080301009077,220.83609930595185
303.0,2984.999542869749,240.19342632391863
304.0,2832.0766594278093,261.48648604368236
305.0,2661.7321816697,294.393941974226
306.0,2514.6164963331507,323.4299325011766
307.0,2384.922405312772,307.94407088680305
308.0,2276.5213740121567,340.8515268173469
309.0,2129.4056886756075,369.8875173442973
310.0,1978.418537935465,383.43764625687436
311.0,1811.945525580949,470.5456178377258
312.0,1728.709019403691,511.1960045754561
313.0,1680.3157018587733,532.4890642952198
314.0,1459.6421738539498,658.3116899120052
315.0,1328.012350131774,739.6124633874667
316.0,1206.061189918582,836.3990984773018
317.0,1080.2385643017965,925.4428027599497
318.0,1000.8735235281317,995.1291800246308
319.0,890.5367595257197,1097.723013219856
320.0,824.7218476646319,1151.9235288701639
321.0,710.5136182586267,1217.7384407312516
