index,axis-0,axis-1
61.0,3969.1985988769484,5830.411418299312
62.0,4102.327376651652,5859.196018899248
63.0,4271.436905176276,5878.985431811704
64.0,4400.967607875988,5895.176769649168
65.0,4525.101197963211,5904.171957336648
66.0,4654.631900662924,5900.573882261656
67.0,4843.530842100004,5886.181581961688
68.0,4971.2625072622195,5880.7844693492
69.0,5111.587435186907,5869.990244124224
70.0,5280.696963711531,5839.406605986792
71.0,5421.021891636218,5803.425855236872
72.0,5537.959331573458,5792.631630011896
73.0,5699.872709948098,5763.847029411961
74.0,5883.374538772689,5751.253766649488
75.0,5989.517753484954,5718.8710909745605
76.0,6124.445568797153,5693.6845654496165
77.0,6241.383008734394,5654.105739624704
78.0,6414.090612334009,5603.732688574817
79.0,6541.822277496225,5538.967337224961
80.0,6651.563567283481,5484.9962111000805
81.0,6734.319294008296,5434.623160050192
82.0,6817.075020733112,5414.833747137736
83.0,6943.007648357832,5391.446259150289
84.0,7074.3373885950405,5350.06839578788
85.0,7236.25076696968,5292.499194588008
86.0,7363.982432131896,5240.327106000625
87.0,7506.10639759408,5177.360792188265
88.0,7686.010151343679,5100.002178075936
89.0,7815.540854043391,5042.4329768760645
90.0,7918.085993680663,4992.059925826177
91.0,8054.812846530359,4921.897461863833
92.0,8160.956061242623,4842.739810214009
93.0,8554.945281954246,4648.443756164442
94.0,8671.882721891485,4571.085142052114
95.0,8770.829786453765,4513.515940852241
96.0,8893.164339003493,4425.363101514938
97.0,8999.307553715757,4346.205449865114
98.0,9130.637293952965,4216.674747165402
99.0,9218.790133290267,4087.14404446569
100.0,9337.526610765004,3966.608529453458
101.0,9449.066938089756,3775.910550478882
102.0,9535.420739889563,3698.5519363665544
103.0,9603.78416631441,3635.585512749658
104.0,9551.612077727026,3522.24614788741
105.0,9571.401490639484,3430.4952334751133
106.0,9557.009190339517,3248.792442188018
107.0,9535.420739889565,3097.6732890383537
108.0,9544.415927577045,2987.931999251098
109.0,9530.023627277074,2818.8224707264744
110.0,9508.435176827124,2674.8994677267947
111.0,9461.660200852228,2530.976464727115
112.0,9413.086187339837,2334.8813731400514
113.0,9333.928535690013,2181.9631824528915
114.0,9227.78532097775,2036.2411419157158
115.0,9139.632481640445,1912.1074900634405
116.0,9046.082529690653,1805.9642753511766
117.0,8966.924878040829,1690.8258729514328
118.0,8812.207649816173,1458.750030614449
119.0,8756.437486153798,1320.224140227257
120.0,8707.863472641391,1208.6838129025048
121.0,8643.098121291536,1106.138673265233
122.0,8554.945281954233,1017.9858339279291
123.0,8473.988592766915,926.2349195156332
124.0,8357.051152829676,791.3071042034335
125.0,8232.917562742461,751.7282303390367
126.0,8119.578197880214,699.5561417516527
127.0,8022.43017085543,629.3936777893089
128.0,7880.306205393246,548.436988601989
129.0,7790.354328518446,499.86297508959706
130.0,7678.814001193695,444.09281142722114
131.0,7509.704472669072,323.55729641498897
132.0,7430.546821019248,269.58617029010907
133.0,7295.619005707048,194.02659371527716
134.0,7171.485415619824,125.66316729042933
135.0,7083.332576282521,82.48626639052554
136.0,6833.266358570577,-34.451173546714244
137.0,6669.553942658441,-72.23096183413031
138.0,6498.6453765963215,-86.62326213409824
139.0,6363.717561284122,-102.8145999715623
140.0,6180.21573245953,-95.61844982157822
141.0,6059.680217447298,-101.01556243406617
142.0,5935.546627360074,-108.21171258405025
143.0,5824.006300035322,-101.0155624340664
144.0,5690.877522260618,-93.81941228408232
145.0,5518.169918661003,-108.21171258405025
146.0,5397.634403648772,-145.99150087146631
147.0,5300.486376623987,-169.37898885891423
148.0,5169.15663638678,-145.99150087146631
149.0,5028.831708462091,-124.40305042151431
150.0,4980.2576949497,-93.81941228408232
151.0,4874.114480237436,-88.42229967159437
152.0,4809.34912888758,-20.058873246746543
153.0,4649.234788050436,66.29492855306148
154.0,4517.9050478132285,120.26605467794138
155.0,4386.575307576019,185.0314060277974
156.0,4233.6571168888595,240.8015696901732
157.0,4064.5475883642357,307.36595857752513
158.0,3938.614960739516,345.1457468649412
159.0,3819.8784832647802,399.1168729898211
160.0,3717.3333436275084,451.2889615772051
161.0,3460.070975765581,636.5898279392927
162.0,3422.2911874781666,701.3551792891485
163.0,3308.9518226159184,785.9099435514604
164.0,3141.641331628791,888.4550831887325
165.0,3062.483679978967,946.0242843886042
166.0,3010.3115913915813,974.8088849885401
167.0,2918.5606769792853,1053.966536638364
168.0,2812.4174622670216,1142.119375975668
169.0,2735.058848154694,1228.4731777754757
170.0,2668.494459267342,1314.8269795752838
171.0,2609.126220529974,1375.9942558501475
172.0,2529.96856888015,1500.1278459373716
173.0,2467.00225506779,1626.0604735620914
174.0,2418.428241555398,1730.404650736859
175.0,2360.8590403555263,1865.332466049059
176.0,2328.4762548760614,1931.896964740948
177.0,2308.6868419636057,2025.4469166907397
178.0,2272.706091213686,2115.39879356554
179.0,2261.91186598871,2192.7574076778683
180.0,2245.7205281512456,2311.493885152604
181.0,2238.5243780012615,2421.23517493986
182.0,2204.3426647888377,2565.1581779395397
183.0,2188.1513269513734,2655.1100548143395
184.0,2157.567688813942,2746.8609692266355
185.0,2153.96961373895,2851.205146401403
186.0,2148.5725011264617,2944.7550983511946
187.0,2141.3763509764776,3058.094463213443
188.0,2117.9888629890297,3115.6636644133146
189.0,2094.601375001582,3131.8550022507784
190.0,1992.05623536431,3094.075213963363
191.0,1905.702433564502,3081.4819512008908
192.0,1947.0802969269098,3043.7021629134747
193.0,2004.6494981267817,2973.539698951131
194.0,2044.2283239516937,2874.592634388851
195.0,2098.1994500765736,2768.4494196765872
196.0,2143.1753885139733,2691.0908055642594
197.0,2148.5725011264617,2583.148553314499
198.0,2150.371538663958,2439.2255503148194
199.0,2112.5917503765413,2297.101584852636
200.0,2002.8504605892858,2160.3747320029397
201.0,1853.5303449771181,2036.241141915716
202.0,1752.784242877342,1966.078677953372
203.0,1650.23910324007,1901.313326603516
204.0,1562.0861849807552,1865.3325484024622
205.0,1436.1535573560354,1829.3517976525422
206.0,1337.2064927937556,1823.9546850400543
207.0,1195.0825273315718,1849.141210564998
208.0,1128.5181384442199,1881.523886239926
209.0,1042.164336644412,1930.097899752318
210.0,977.3989852945562,1984.0690258771979
211.0,930.6240093196602,1991.265176027182
212.0,847.8682825948442,1985.868063414694
213.0,815.4856069199163,1994.8632511021738
214.0,788.5000438574764,2043.4372646145657
215.0,712.9404672826445,2110.0016535019176
216.0,671.5626039202365,2138.7862541018535
217.0,642.7780033203005,2216.1448682141818
218.0,646.3760783952926,2315.0919327764614
219.0,626.5866620514448,2405.0438371023956
220.0,619.3905119014607,2487.7995638272114
221.0,637.3808872764207,2570.5552905520276
222.0,648.1751125013967,2705.4831058642276
223.0,610.3953242139808,2764.851344601595
224.0,563.6203482390848,2815.224395651483
225.0,542.0318977891329,2892.583009763811
226.0,471.86943382678896,2870.9945593138586
227.0,412.5011950894211,2872.793596851355
228.0,318.9512431396291,2883.5878220763307
229.0,228.99936626482926,2890.7839722263147
230.0,180.42535275243725,2921.3676103637467
231.0,121.05711401506935,2968.142586338643
232.0,63.48791281519743,2991.5300743260905
233.0,61.68887527770147,3036.5060127634906
234.0,27.507162065277498,3099.4723265758503
